ros_time,elapsed,phase,max_position_error,max_velocity,min_inter_agent_distance,fresh_agent_count,stale_agent_ids,hold_elapsed,model_hold_elapsed,model_hold_pending
1789744943.3096304,7.651972293,MOVING,0.61184697942544,0.27159827768433353,3.468318321438628,7,,0.0,,False
1789744943.359665,7.702006816,MOVING,0.5984922116920321,0.2694231928743955,3.481397177341128,7,,0.0,,False
1789744943.4096463,7.751988172,MOVING,0.585240077707827,0.26722128766889786,3.494391141816121,7,,0.0,,False
1789744943.4596434,7.801985263,MOVING,0.5720918482338139,0.2649950877728113,3.507286576818231,7,,0.0,,False
1789744943.5097237,7.852065563,MOVING,0.5590486946445485,0.26274679608544377,3.5200710789234932,7,,0.0,,False
1789744943.559682,7.902023792,MOVING,0.5461116903243421,0.2604786482025174,3.5327335098592436,7,,0.0,,False
1789744943.6096406,7.951982498,MOVING,0.5332818228846133,0.25819246400281465,3.545263976910899,7,,0.0,,False
1789744943.6596978,8.002039671,MOVING,0.5205599946009978,0.25589020227438275,3.5576538131443676,7,,0.0,,False
1789744943.7096858,8.052027702,MOVING,0.5079470289121485,0.25357354522359365,3.569895563897242,7,,0.0,,False
1789744943.7598476,8.10218954,MOVING,0.4954436758982966,0.25124408858197966,3.5819829513103705,7,,0.0,,False
1789744943.8096817,8.152023553,HOLDING,0.483050611492554,0.24890336647955924,3.5940729426539497,7,,0.0,,False
1789744943.859687,8.202028989,HOLDING,0.4707684553524277,0.24655260829866046,3.60567517818065,7,,0.050005435943603516,,False
1789744943.9097128,8.252054691,HOLDING,0.45859777320772016,0.24419292747017043,3.617398974861732,7,,0.10003113746643066,,False
1789744943.9596837,8.302025556,HOLDING,0.44653908542937026,0.24182534631458538,3.6287021102031236,7,,0.15000200271606445,,False
1789744944.0097203,8.352062225,HOLDING,0.4345928692617704,0.23945089439683914,3.63996152386168,7,,0.20003867149353027,,False
1789744944.05969,8.402031898,HOLDING,0.42275956172109436,0.2370703336519535,3.6510508982335543,7,,0.25000834465026855,,False
1789744944.1096923,8.452034235,HOLDING,0.4110395723330806,0.2346844469822653,3.6619707069354694,7,,0.30001068115234375,,False
1789744944.1597493,8.502091169,HOLDING,0.39943328083601143,0.23229390688504198,3.672722127195203,7,,0.3500676155090332,,False
1789744944.2097566,8.552098512,HOLDING,0.38794104987911104,0.22989920563477187,3.6833069623102137,7,,0.40007495880126953,,False
1789744944.2596946,8.602036476,HOLDING,0.3765632234904765,0.22750092809949615,3.693727565640061,7,,0.4500129222869873,,False
1789744944.3096323,8.651974201,HOLDING,0.3653001336296435,0.22509934314800506,3.703980599093907,7,,0.499950647354126,,False
1789744944.3597891,8.702131033,HOLDING,0.3541521059304156,0.22269493400850723,3.714068492027209,7,,0.550107479095459,,False
1789744944.4096925,8.752034425,HOLDING,0.343119456359585,0.22028795517663638,3.7240342701219538,7,,0.600010871887207,,False
1789744944.4598818,8.802223682,HOLDING,0.33220250304626464,0.21787859058279868,3.7338299890072246,7,,0.6502001285552979,,False
1789744944.5097017,8.852043628,HOLDING,0.32140156315532953,0.2154670787428432,3.7434264937499218,7,,0.7000200748443604,,False
1789744944.5596755,8.902017355,HOLDING,0.31071696154863837,0.21305342949292763,3.752985522484615,7,,0.7499938011169434,,False
1789744944.6096206,8.951962471,HOLDING,0.30014903116377367,0.21063785109498653,3.762284605779099,7,,0.7999389171600342,,False
1789744944.6597993,9.002141237,HOLDING,0.2896981130835787,0.2082203073791028,3.771588072512012,7,,0.8501176834106445,,False
1789744944.7096863,9.052028179,HOLDING,0.2793645636914731,0.20580074573055085,3.7806926576670805,7,,0.9000046253204346,,False
1789744944.7600653,9.102407217,HOLDING,0.26914875710398894,0.20337923760615462,3.7896717221030465,7,,0.9503836631774902,,False
1789744944.8096855,9.152027368,HOLDING,0.2590510886570385,0.20095561573721837,3.7985293360456356,7,,1.0000038146972656,,False
1789744944.8596885,9.20203042,HOLDING,0.249071977003702,0.19852982213903314,3.8072694125103994,7,,1.0500068664550781,,False
1789744944.9096878,9.252029657,HOLDING,0.23921186546246265,0.19610186033072283,3.8158956712519823,7,,1.100006103515625,,False
1789744944.959696,9.302037954,HOLDING,0.22947122535980677,0.19367160911897316,3.8244116115737143,7,,1.1500144004821777,,False
1789744945.0096846,9.352026462,HOLDING,0.2198505624020842,0.1912390300971773,3.83282048795283,7,,1.200002908706665,,False
1789744945.0597134,9.402055263,HOLDING,0.21035041785580497,0.18880401854411258,3.841125288343931,7,,1.2500317096710205,,False
1789744945.109683,9.452024936,HOLDING,0.20097138067534803,0.18636648756574067,3.8493287175743074,7,,1.3000013828277588,,False
1789744945.1596878,9.502029657,HOLDING,0.1917140913564028,0.1839263426398332,3.8574331837112967,7,,1.350006103515625,,False
1789744945.2096953,9.552037239,HOLDING,0.18257925221221988,0.18148351934572973,3.865355138414146,7,,1.4000136852264404,,False
1789744945.2597282,9.602070093,HOLDING,0.1735676386821064,0.17903797060277973,3.8733533245008718,7,,1.4500465393066406,,False
1789744945.3136117,9.655953645,HOLDING,0.1629175809374444,0.1760996619978045,3.8811722698700404,7,,1.5039300918579102,,False
1789744945.3597887,9.702130556,HOLDING,0.15591764290126112,0.17413854347839797,3.888898794202588,7,,1.5501070022583008,,False
1789744945.4096913,9.752033233,HOLDING,0.14728133171710164,0.1716845911741121,3.896533760020138,7,,1.6000096797943115,,False
1789744945.459729,9.802070856,HOLDING,0.1387724469131154,0.16922781003702192,3.9040777296055356,7,,1.6500473022460938,,False
1789744945.5098674,9.852209329,HOLDING,0.1303924667302478,0.16676814206151414,3.911530976809494,7,,1.700185775756836,,False
1789744945.5596824,9.902024269,HOLDING,0.12214313935911088,0.16430565825186433,3.9188933828204986,7,,1.7500007152557373,,False
1789744945.6097713,9.952113151,HOLDING,0.11402656696015757,0.16184037150614097,3.9261639005322406,7,,1.8000895977020264,,False
1789744945.6597095,10.002051353,HOLDING,0.10604532013292904,0.1593722649500629,3.933342229858927,7,,1.8500277996063232,,False
1789744945.709687,10.052028894,HOLDING,0.0982025972164821,0.1569014299152864,3.9404282259719356,7,,1.9000053405761719,,False
1789744945.7597432,10.102085113,HOLDING,0.09050246091459276,0.15442846957154316,3.947421062190571,7,,1.950061559677124,,False
1789744945.8096464,10.151988268,HOLDING,0.08295050463248765,0.15196030199789526,3.954320258649809,7,,1.999964714050293,,False
1789744945.8596408,10.201982736,HOLDING,0.07555828169812805,0.14945406246143642,3.9611248158912056,7,,2.049959182739258,,False
1789744945.909693,10.252034902,HOLDING,0.06833678445497565,0.14694961249106422,3.9652164610564853,7,,2.1000113487243652,,False
1789744945.9596865,10.302028417,HOLDING,0.06130069079156858,0.14443038790879859,3.968577404665815,7,,2.1500048637390137,,False
1789744946.009679,10.352020979,HOLDING,0.054472725196284114,0.14193060773696858,3.971853420015227,7,,2.1999974250793457,,False
1789744946.059626,10.401968002,HOLDING,0.0478829680911165,0.13945016290913526,3.975048082281931,7,,2.2499444484710693,,False
1789744946.1103368,10.45267868,HOLDING,0.041581775856041885,0.1369863234481544,3.9781627690055568,7,,2.3006551265716553,,False
1789744946.159693,10.502034902,HOLDING,0.03564784818675145,0.1345490806689852,3.981199581549335,7,,2.3500113487243652,,False
1789744946.2097168,10.552058696,HOLDING,0.0302129691142392,0.1321243568661652,3.9781121628495955,7,,2.4000351428985596,,False
1789744946.2596207,10.601962566,HOLDING,0.025499716888093635,0.12971151520598134,3.9749871582903573,7,,2.449939012527466,,False
1789744946.3096988,10.65204072,HOLDING,0.027580443594039623,0.12730202947975983,3.971902776050182,7,,2.5000171661376953,,False
1789744946.359768,10.702109813,HOLDING,0.031944542125659676,0.1248910349494806,3.9688608670893597,7,,2.550086259841919,,False
1789744946.4098246,10.752166509,HOLDING,0.036598104577661675,0.1224754219130536,3.965863448126156,7,,2.6001429557800293,,False
1789744946.4596305,10.801972389,HOLDING,0.04139185644862394,0.12005069882848873,3.9629122035431457,7,,2.649948835372925,,False
1789744946.509675,10.852016925000001,HOLDING,0.04623676143814168,0.11761601119616016,3.9600084554616446,7,,2.699993371963501,,False
1789744946.5596633,10.902005195,HOLDING,0.05107780697086832,0.11517015352962155,3.957153587350037,7,,2.749981641769409,,False
1789744946.6096277,10.951969623,HOLDING,0.05587988938564572,0.11271340908054645,3.9543485544941896,7,,2.7999460697174072,,False
1789744946.6596925,11.002034425,HOLDING,0.06061965571492269,0.11024637887016997,3.9515943457843044,7,,2.850010871887207,,False
1789744946.7096293,11.051971197,HOLDING,0.06528112505717586,0.10776992197272066,3.948891754342224,7,,2.8999476432800293,,False
1789744946.7597785,11.102120399,HOLDING,0.06985302845905053,0.10528506400342051,3.946241459777267,7,,2.950096845626831,,False
1789744946.8096244,11.151966333,HOLDING,0.07432718663377048,0.10279280181815208,3.943644148051308,7,,2.9999427795410156,,False
1789744946.8596969,11.202038765,HOLDING,0.0786975756839429,0.10029397099569584,3.9411003555202018,7,,3.0500152111053467,,False
1789744946.9097047,11.252046585,HOLDING,0.08295963441881708,0.09778923412220976,3.938610651493254,7,,3.100023031234741,,False
1789744946.9596338,11.301975727,HOLDING,0.08710987924750699,0.09527923437546504,3.936175548518291,7,,3.1499521732330322,,False
1789744947.0096612,11.352003097,HOLDING,0.09114561036860912,0.09276433506209174,3.9337955527337094,7,,3.199979543685913,,False
1789744947.0596368,11.401978731,HOLDING,0.09506471730780552,0.09024503353399944,3.9314711780515315,7,,3.249955177307129,,False
1789744947.1097043,11.452046156,HOLDING,0.09886555207837353,0.08772166941787915,3.9292029249423295,7,,3.300022602081299,,False
1789744947.1596913,11.502033233,HOLDING,0.10254682567941617,0.08519470680930721,3.9269913160830865,7,,3.3500096797943115,,False
1789744947.2097383,11.552080154,HOLDING,0.10610754633401114,0.08266480195711688,3.924836874442005,7,,3.4000566005706787,,False
1789744947.2596965,11.602038383,HOLDING,0.10954696759055457,0.08013264635538365,3.9227401320620494,7,,3.45001482963562,,False
1789744947.3096814,11.652023315,HOLDING,0.11286455028858822,0.07759920106594002,3.9207016368735714,7,,3.499999761581421,,False
1789744947.3596995,11.702041387,HOLDING,0.11605994078954827,0.07506553638479939,3.9187219285077437,7,,3.550017833709717,,False
